driver_id,pool_location,driver_rating
DRV-BB-07125,Pool Puri,4.92
DRV-BB-07126,Pool Mampang,4.98
DRV-BB-07127,Pool Kramat Jati,4.72
DRV-BB-07128,Pool Mampang,4.86
DRV-BB-07129,Pool Mampang,4.73
DRV-BB-07130,Pool Kelapa Gading,4.97
DRV-BB-07131,Pool Kelapa Gading,4.98
DRV-BB-07132,Pool Kramat Jati,4.76
DRV-BB-07133,Pool BSD,4.95
DRV-BB-07134,Pool Puri,4.66
DRV-BB-07135,Pool Ciputat,4.97
DRV-BB-07136,Pool Kelapa Gading,4.62
DRV-BB-07137,Pool Halim,4.92
DRV-BB-07138,Pool Kramat Jati,4.89
DRV-BB-07139,Pool Puri,4.67
DRV-BB-07140,Pool Mampang,4.8
DRV-BB-07141,Pool Puri,4.73
DRV-BB-07142,Pool Ciputat,4.78
DRV-BB-07143,Pool Halim,4.83
DRV-BB-07144,Pool Halim,4.88
DRV-BB-07145,Pool Kelapa Gading,4.88
DRV-BB-07146,Pool Kramat Jati,4.95
DRV-BB-07147,Pool Halim,4.72
DRV-BB-07148,Pool Mampang,4.74
DRV-BB-07149,Pool Ciputat,4.97
DRV-BB-07150,Pool Mampang,4.8
DRV-BB-07151,Pool Puri,4.73
DRV-BB-07152,Pool BSD,4.9
DRV-BB-07153,Pool Kelapa Gading,4.68
DRV-BB-07154,Pool Ciputat,4.64
DRV-BB-07155,Pool Kelapa Gading,4.98
DRV-BB-07156,Pool Kramat Jati,4.97
DRV-BB-07157,Pool Kelapa Gading,4.69
DRV-BB-07158,Pool Puri,4.86
DRV-BB-07159,Pool Ciputat,4.96
DRV-BB-07160,Pool BSD,4.75
DRV-BB-07161,Pool Ciputat,4.91
DRV-BB-07162,Pool Mampang,4.96
DRV-BB-07163,Pool Halim,4.79
DRV-BB-07164,Pool Kelapa Gading,4.99
DRV-BB-07165,Pool Ciputat,4.77
DRV-BB-07166,Pool Halim,4.87
DRV-BB-07167,Pool Puri,4.97
DRV-BB-07168,Pool BSD,4.95
DRV-BB-07169,Pool Ciputat,4.78
DRV-BB-07170,Pool Kramat Jati,4.78
DRV-BB-07171,Pool Halim,4.64
DRV-BB-07172,Pool Kelapa Gading,4.95
DRV-BB-07173,Pool Ciputat,4.73
DRV-BB-07174,Pool Kelapa Gading,4.84
DRV-BB-07175,Pool Mampang,5.0
DRV-BB-07176,Pool Kramat Jati,4.81
DRV-BB-07177,Pool BSD,4.77
DRV-BB-07178,Pool Ciputat,4.99
DRV-BB-07179,Pool Halim,4.92
DRV-BB-07180,Pool Puri,4.65
DRV-BB-07181,Pool Kelapa Gading,4.62
DRV-BB-07182,Pool Kramat Jati,4.65
DRV-BB-07183,Pool Halim,5.0
DRV-BB-07184,Pool BSD,4.9
DRV-BB-07185,Pool Kelapa Gading,4.92
DRV-BB-07186,Pool Ciputat,4.65
DRV-BB-07187,Pool Ciputat,4.95
DRV-BB-07188,Pool Halim,4.74
DRV-BB-07189,Pool Kramat Jati,4.96
DRV-BB-07190,Pool Mampang,4.92
DRV-BB-07191,Pool Halim,4.73
DRV-BB-07192,Pool Puri,4.95
DRV-BB-07193,Pool Mampang,4.83
DRV-BB-07194,Pool BSD,4.76
DRV-BB-07195,Pool BSD,4.63
DRV-BB-07196,Pool Halim,4.66
DRV-BB-07197,Pool Puri,4.79
DRV-BB-07198,Pool Mampang,4.93
DRV-BB-07199,Pool Kelapa Gading,4.9
DRV-BB-07200,Pool Puri,4.86
DRV-BB-07201,Pool Puri,4.76
DRV-BB-07202,Pool Puri,4.77
DRV-BB-07203,Pool Kramat Jati,4.85
DRV-BB-07204,Pool Halim,4.62
DRV-BB-07205,Pool Mampang,4.67
DRV-BB-07206,Pool Kramat Jati,4.66
DRV-BB-07207,Pool Ciputat,4.74
DRV-BB-07208,Pool Halim,4.69
DRV-BB-07209,Pool BSD,4.6
DRV-BB-07210,Pool Halim,4.89
DRV-BB-07211,Pool Kelapa Gading,4.65
DRV-BB-07212,Pool Halim,4.69
DRV-BB-07213,Pool Ciputat,4.96
DRV-BB-07214,Pool Puri,4.76
DRV-BB-07215,Pool BSD,4.82
DRV-BB-07216,Pool Kelapa Gading,4.91
DRV-BB-07217,Pool BSD,4.9
DRV-BB-07218,Pool Ciputat,4.64
DRV-BB-07219,Pool BSD,4.7
DRV-BB-07220,Pool Kelapa Gading,4.87
DRV-BB-07221,Pool Kelapa Gading,4.73
DRV-BB-07222,Pool Puri,4.83
DRV-BB-07223,Pool Mampang,4.84
DRV-BB-07224,Pool Kramat Jati,4.68
DRV-BB-07225,Pool Halim,4.62
DRV-BB-07226,Pool Halim,4.75
DRV-BB-07227,Pool BSD,4.68
DRV-BB-07228,Pool Ciputat,4.74
DRV-BB-07229,Pool Kelapa Gading,4.6
DRV-BB-07230,Pool Kelapa Gading,4.99
DRV-BB-07231,Pool Kelapa Gading,4.83
DRV-BB-07232,Pool Halim,4.77
DRV-BB-07233,Pool Puri,4.99
DRV-BB-07234,Pool Mampang,4.76
DRV-BB-07235,Pool Halim,4.74
DRV-BB-07236,Pool Puri,4.97
DRV-BB-07237,Pool Halim,4.65
DRV-BB-07238,Pool Puri,4.91
DRV-BB-07239,Pool Kramat Jati,4.91
DRV-BB-07240,Pool Halim,4.96
DRV-BB-07241,Pool Ciputat,4.98
DRV-BB-07242,Pool Kelapa Gading,4.74
DRV-BB-07243,Pool Kramat Jati,4.75
DRV-BB-07244,Pool Kelapa Gading,4.8
DRV-BB-07245,Pool Ciputat,4.87
DRV-BB-07246,Pool Halim,4.97
DRV-BB-07247,Pool Kelapa Gading,4.66
DRV-BB-07248,Pool Mampang,4.87
DRV-BB-07249,Pool Kelapa Gading,4.6
DRV-BB-07250,Pool Halim,4.97
DRV-BB-07251,Pool Halim,4.73
DRV-BB-07252,Pool Puri,4.73
DRV-BB-07253,Pool Mampang,4.69
DRV-BB-07254,Pool Puri,4.88
DRV-BB-07255,Pool Kramat Jati,4.79
DRV-BB-07256,Pool Kramat Jati,4.64
DRV-BB-07257,Pool BSD,4.87
DRV-BB-07258,Pool Puri,4.72
DRV-BB-07259,Pool BSD,4.97
DRV-BB-07260,Pool Ciputat,4.9
DRV-BB-07261,Pool BSD,4.81
DRV-BB-07262,Pool Halim,4.92
DRV-BB-07263,Pool Kramat Jati,4.64
DRV-BB-07264,Pool Kramat Jati,4.63
DRV-BB-07265,Pool Kramat Jati,4.83
DRV-BB-07266,Pool BSD,4.96
DRV-BB-07267,Pool Kramat Jati,4.8
DRV-BB-07268,Pool BSD,4.75
DRV-BB-07269,Pool Kelapa Gading,4.87
DRV-BB-07270,Pool Kelapa Gading,4.64
DRV-BB-07271,Pool Kramat Jati,4.88
DRV-BB-07272,Pool BSD,4.98
DRV-BB-07273,Pool Kelapa Gading,4.87
DRV-BB-07274,Pool Kramat Jati,4.66
DRV-BB-07275,Pool Ciputat,4.6
DRV-BB-07276,Pool Ciputat,4.91
DRV-BB-07277,Pool Ciputat,4.74
DRV-BB-07278,Pool Halim,4.63
DRV-BB-07279,Pool Halim,4.85
DRV-BB-07280,Pool BSD,4.68
DRV-BB-07281,Pool Mampang,4.85
DRV-BB-07282,Pool Halim,4.61
DRV-BB-07283,Pool Kramat Jati,4.74
DRV-BB-07284,Pool Kramat Jati,4.87
DRV-BB-07285,Pool Kelapa Gading,4.85
DRV-BB-07286,Pool BSD,4.84
DRV-BB-07287,Pool Mampang,4.68
DRV-BB-07288,Pool Kelapa Gading,4.9
DRV-BB-07289,Pool Halim,4.82
DRV-BB-07290,Pool Kelapa Gading,4.93
DRV-BB-07291,Pool Halim,4.77
DRV-BB-07292,Pool Mampang,4.98
DRV-BB-07293,Pool Halim,4.62
DRV-BB-07294,Pool Kramat Jati,4.79
DRV-BB-07295,Pool Puri,4.79
DRV-BB-07296,Pool Puri,4.67
DRV-BB-07297,Pool Ciputat,4.69
DRV-BB-07298,Pool Kelapa Gading,4.81
DRV-BB-07299,Pool Kramat Jati,4.66
DRV-BB-07300,Pool Mampang,4.72
DRV-BB-07301,Pool Mampang,4.68
DRV-BB-07302,Pool Halim,4.86
DRV-BB-07303,Pool Puri,4.79
DRV-BB-07304,Pool Ciputat,4.86
DRV-BB-07305,Pool Ciputat,4.76
DRV-BB-07306,Pool Puri,4.61
DRV-BB-07307,Pool Halim,4.87
DRV-BB-07308,Pool Ciputat,4.67
DRV-BB-07309,Pool Kelapa Gading,4.77
DRV-BB-07310,Pool Mampang,4.68
DRV-BB-07311,Pool Mampang,4.82
DRV-BB-07312,Pool Ciputat,4.75
DRV-BB-07313,Pool Puri,4.66
DRV-BB-07314,Pool Puri,4.68
DRV-BB-07315,Pool Kramat Jati,4.76
DRV-BB-07316,Pool BSD,4.92
DRV-BB-07317,Pool Ciputat,4.79
DRV-BB-07318,Pool Mampang,4.77
DRV-BB-07319,Pool BSD,4.65
DRV-BB-07320,Pool Halim,4.71
DRV-BB-07321,Pool Kramat Jati,4.93
DRV-BB-07322,Pool Halim,4.83
DRV-BB-07323,Pool Puri,4.72
DRV-BB-07324,Pool Halim,4.91
DRV-BB-07325,Pool Mampang,4.75
DRV-BB-07326,Pool Kramat Jati,4.93
DRV-BB-07327,Pool Mampang,4.9
DRV-BB-07328,Pool Kramat Jati,4.68
DRV-BB-07329,Pool Kramat Jati,4.78
DRV-BB-07330,Pool Ciputat,4.61
DRV-BB-07331,Pool Kramat Jati,4.94
DRV-BB-07332,Pool Halim,4.66
DRV-BB-07333,Pool Halim,4.84
DRV-BB-07334,Pool BSD,4.9
DRV-BB-07335,Pool Puri,4.72
DRV-BB-07336,Pool Ciputat,4.79
DRV-BB-07337,Pool Ciputat,4.71
DRV-BB-07338,Pool Kelapa Gading,4.88
DRV-BB-07339,Pool Mampang,4.73
DRV-BB-07340,Pool BSD,4.78
DRV-BB-07341,Pool Mampang,4.85
DRV-BB-07342,Pool Ciputat,4.83
DRV-BB-07343,Pool BSD,4.82
DRV-BB-07344,Pool Kramat Jati,4.79
DRV-BB-07345,Pool Kramat Jati,4.91
DRV-BB-07346,Pool Ciputat,5.0
DRV-BB-07347,Pool Mampang,4.79
DRV-BB-07348,Pool Mampang,4.63
DRV-BB-07349,Pool Kelapa Gading,4.77
DRV-BB-07350,Pool Halim,4.8
DRV-BB-07351,Pool Halim,4.66
DRV-BB-07352,Pool Mampang,4.89
DRV-BB-07353,Pool BSD,4.9
DRV-BB-07354,Pool Ciputat,4.63
DRV-BB-07355,Pool Puri,4.8
DRV-BB-07356,Pool Ciputat,4.85
DRV-BB-07357,Pool Ciputat,4.94
DRV-BB-07358,Pool Halim,4.88
DRV-BB-07359,Pool BSD,4.76
DRV-BB-07360,Pool Kramat Jati,4.84
DRV-BB-07361,Pool BSD,4.62
DRV-BB-07362,Pool Ciputat,4.75
DRV-BB-07363,Pool Mampang,4.96
DRV-BB-07364,Pool Ciputat,4.95
DRV-BB-07365,Pool BSD,4.93
DRV-BB-07366,Pool Ciputat,4.9
DRV-BB-07367,Pool Halim,4.91
DRV-BB-07368,Pool Halim,4.79
DRV-BB-07369,Pool Puri,4.69
DRV-BB-07370,Pool Kramat Jati,4.97
DRV-BB-07371,Pool Puri,4.91
DRV-BB-07372,Pool Ciputat,4.65
DRV-BB-07373,Pool Puri,4.67
DRV-BB-07374,Pool Mampang,4.67
DRV-BB-07375,Pool BSD,4.78
DRV-BB-07376,Pool Puri,4.63
DRV-BB-07377,Pool BSD,4.92
DRV-BB-07378,Pool Halim,4.72
DRV-BB-07379,Pool Kelapa Gading,4.73
DRV-BB-07380,Pool Mampang,4.87
DRV-BB-07381,Pool Ciputat,4.89
DRV-BB-07382,Pool Mampang,4.71
DRV-BB-07383,Pool BSD,4.9
DRV-BB-07384,Pool Puri,5.0
DRV-BB-07385,Pool Kelapa Gading,4.88
DRV-BB-07386,Pool Kramat Jati,4.95
DRV-BB-07387,Pool Kramat Jati,4.84
DRV-BB-07388,Pool Kramat Jati,4.8
DRV-BB-07389,Pool Ciputat,4.87
DRV-BB-07390,Pool BSD,4.8
DRV-BB-07391,Pool Kelapa Gading,4.89
DRV-BB-07392,Pool Halim,4.63
DRV-BB-07393,Pool BSD,4.94
DRV-BB-07394,Pool Puri,4.7
DRV-BB-07395,Pool Kelapa Gading,4.81
DRV-BB-07396,Pool Halim,4.86
DRV-BB-07397,Pool Kramat Jati,4.74
DRV-BB-07398,Pool Mampang,4.65
DRV-BB-07399,Pool Ciputat,4.61
DRV-BB-07400,Pool Kelapa Gading,4.84
DRV-BB-07401,Pool Mampang,4.76
DRV-BB-07402,Pool Ciputat,4.73
DRV-BB-07403,Pool Ciputat,4.83
DRV-BB-07404,Pool BSD,4.89
DRV-BB-07405,Pool Kramat Jati,4.9
DRV-BB-07406,Pool Kelapa Gading,4.79
DRV-BB-07407,Pool Ciputat,4.76
DRV-BB-07408,Pool Puri,4.7
DRV-BB-07409,Pool Ciputat,4.81
DRV-BB-07410,Pool Mampang,4.64
DRV-BB-07411,Pool Ciputat,4.91
DRV-BB-07412,Pool Halim,4.84
DRV-BB-07413,Pool Kramat Jati,4.74
DRV-BB-07414,Pool Kelapa Gading,4.89
DRV-BB-07415,Pool Halim,4.84
DRV-BB-07416,Pool Puri,4.89
DRV-BB-07417,Pool Kelapa Gading,4.87
DRV-BB-07418,Pool BSD,4.99
DRV-BB-07419,Pool Puri,4.8
DRV-BB-07420,Pool Puri,4.93
DRV-BB-07421,Pool Mampang,4.98
DRV-BB-07422,Pool Kramat Jati,4.88
DRV-BB-07423,Pool Halim,4.77
DRV-BB-07424,Pool Halim,4.8
DRV-BB-07425,Pool Halim,4.64
DRV-BB-07426,Pool Mampang,4.77
DRV-BB-07427,Pool Halim,4.74
DRV-BB-07428,Pool Mampang,4.8
DRV-BB-07429,Pool Halim,4.98
DRV-BB-07430,Pool Kramat Jati,4.9
DRV-BB-07431,Pool Halim,4.68
DRV-BB-07432,Pool Halim,4.9
DRV-BB-07433,Pool Mampang,4.98
DRV-BB-07434,Pool Mampang,4.72
DRV-BB-07435,Pool Kelapa Gading,4.6
DRV-BB-07436,Pool Kelapa Gading,5.0
DRV-BB-07437,Pool Kelapa Gading,4.87
DRV-BB-07438,Pool Halim,4.76
DRV-BB-07439,Pool Ciputat,4.9
DRV-BB-07440,Pool Mampang,4.86
DRV-BB-07441,Pool Kramat Jati,4.68
DRV-BB-07442,Pool Halim,4.81
DRV-BB-07443,Pool Halim,4.98
DRV-BB-07444,Pool Kelapa Gading,4.82
DRV-BB-07445,Pool Puri,4.73
DRV-BB-07446,Pool Mampang,4.78
DRV-BB-07447,Pool Kelapa Gading,4.62
DRV-BB-07448,Pool Mampang,4.62
DRV-BB-07449,Pool Kramat Jati,4.86
DRV-BB-07450,Pool Kramat Jati,4.66
DRV-BB-07451,Pool Kelapa Gading,4.84
DRV-BB-07452,Pool Halim,4.84
DRV-BB-07453,Pool Mampang,4.73
DRV-BB-07454,Pool Puri,4.8
DRV-BB-07455,Pool Puri,4.85
DRV-BB-07456,Pool Kramat Jati,4.92
DRV-BB-07457,Pool Kramat Jati,4.64
DRV-BB-07458,Pool Puri,4.94
DRV-BB-07459,Pool Halim,4.93
DRV-BB-07460,Pool Ciputat,4.69
DRV-BB-07461,Pool BSD,4.96
DRV-BB-07462,Pool Mampang,4.89
DRV-BB-07463,Pool Kramat Jati,4.99
DRV-BB-07464,Pool Halim,4.95
DRV-BB-07465,Pool Kramat Jati,4.63
DRV-BB-07466,Pool Kramat Jati,4.77
DRV-BB-07467,Pool Halim,4.68
DRV-BB-07468,Pool Kelapa Gading,4.86
DRV-BB-07469,Pool Kelapa Gading,4.61
DRV-BB-07470,Pool Halim,4.74
DRV-BB-07471,Pool Kramat Jati,4.79
DRV-BB-07472,Pool Kramat Jati,4.71
DRV-BB-07473,Pool Kramat Jati,4.92
DRV-BB-07474,Pool Kramat Jati,4.97
DRV-BB-07475,Pool Kramat Jati,4.78
DRV-BB-07476,Pool Mampang,4.95
DRV-BB-07477,Pool BSD,4.83
DRV-BB-07478,Pool BSD,4.65
DRV-BB-07479,Pool Kramat Jati,4.65
DRV-BB-07480,Pool BSD,4.68
DRV-BB-07481,Pool Ciputat,4.99
DRV-BB-07482,Pool BSD,4.81
DRV-BB-07483,Pool Puri,4.73
DRV-BB-07484,Pool Halim,4.67
DRV-BB-07485,Pool Halim,4.78
DRV-BB-07486,Pool Kelapa Gading,4.97
DRV-BB-07487,Pool Mampang,4.74
DRV-BB-07488,Pool Kelapa Gading,4.71
DRV-BB-07489,Pool BSD,4.62
DRV-BB-07490,Pool Ciputat,4.7
DRV-BB-07491,Pool Puri,4.76
DRV-BB-07492,Pool Mampang,4.61
DRV-BB-07493,Pool Puri,4.84
DRV-BB-07494,Pool Halim,4.73
DRV-BB-07495,Pool BSD,4.95
DRV-BB-07496,Pool Halim,4.61
DRV-BB-07497,Pool Kramat Jati,4.87
DRV-BB-07498,Pool Ciputat,4.68
DRV-BB-07499,Pool Ciputat,4.98
DRV-BB-07500,Pool Mampang,4.93
DRV-BB-07501,Pool Kelapa Gading,4.85
DRV-BB-07502,Pool Kelapa Gading,4.84
DRV-BB-07503,Pool Mampang,4.91
DRV-BB-07504,Pool BSD,4.7
DRV-BB-07505,Pool Puri,4.66
DRV-BB-07506,Pool BSD,4.88
DRV-BB-07507,Pool Halim,4.97
DRV-BB-07508,Pool Halim,4.75
DRV-BB-07509,Pool Halim,4.67
DRV-BB-07510,Pool Mampang,4.68
DRV-BB-07511,Pool Kramat Jati,4.9
DRV-BB-07512,Pool Kramat Jati,4.81
DRV-BB-07513,Pool Puri,4.7
DRV-BB-07514,Pool Mampang,4.91
DRV-BB-07515,Pool Ciputat,4.68
DRV-BB-07516,Pool Kramat Jati,4.94
DRV-BB-07517,Pool Halim,4.79
DRV-BB-07518,Pool Kelapa Gading,4.7
DRV-BB-07519,Pool Kelapa Gading,4.89
DRV-BB-07520,Pool Ciputat,4.91
DRV-BB-07521,Pool Puri,4.74
DRV-BB-07522,Pool Ciputat,4.61
DRV-BB-07523,Pool Ciputat,4.81
DRV-BB-07524,Pool Puri,4.75
DRV-BB-07525,Pool Ciputat,4.71
DRV-BB-07526,Pool Kramat Jati,4.62
DRV-BB-07527,Pool Mampang,4.73
DRV-BB-07528,Pool BSD,4.72
DRV-BB-07529,Pool Puri,4.97
DRV-BB-07530,Pool Mampang,4.79
DRV-BB-07531,Pool Ciputat,4.72
DRV-BB-07532,Pool Halim,4.95
DRV-BB-07533,Pool Mampang,4.94
DRV-BB-07534,Pool Kelapa Gading,4.91
DRV-BB-07535,Pool Kelapa Gading,4.75
DRV-BB-07536,Pool BSD,4.61
DRV-BB-07537,Pool Kelapa Gading,4.84
DRV-BB-07538,Pool Kramat Jati,5.0
DRV-BB-07539,Pool Kramat Jati,4.61
DRV-BB-07540,Pool BSD,4.63
DRV-BB-07541,Pool Kramat Jati,4.97
DRV-BB-07542,Pool BSD,4.83
DRV-BB-07543,Pool Kelapa Gading,4.63
DRV-BB-07544,Pool Mampang,4.65
DRV-BB-07545,Pool Mampang,4.61
DRV-BB-07546,Pool Ciputat,4.97
DRV-BB-07547,Pool Halim,4.9
DRV-BB-07548,Pool Mampang,4.64
DRV-BB-07549,Pool Ciputat,4.84
DRV-BB-07550,Pool Halim,4.83
DRV-BB-07551,Pool Ciputat,4.97
DRV-BB-07552,Pool Ciputat,4.82
DRV-BB-07553,Pool Kramat Jati,4.74
DRV-BB-07554,Pool Puri,4.9
DRV-BB-07555,Pool Kramat Jati,4.91
DRV-BB-07556,Pool BSD,4.72
DRV-BB-07557,Pool Kramat Jati,4.73
DRV-BB-07558,Pool Kelapa Gading,5.0
DRV-BB-07559,Pool Mampang,4.78
DRV-BB-07560,Pool Ciputat,4.75
DRV-BB-07561,Pool Kramat Jati,4.68
DRV-BB-07562,Pool Kelapa Gading,4.86
DRV-BB-07563,Pool Ciputat,4.69
DRV-BB-07564,Pool Kramat Jati,4.72
DRV-BB-07565,Pool Puri,4.8
DRV-BB-07566,Pool Kramat Jati,4.65
DRV-BB-07567,Pool Kramat Jati,4.87
DRV-BB-07568,Pool Kramat Jati,4.89
DRV-BB-07569,Pool Kelapa Gading,4.71
DRV-BB-07570,Pool Mampang,4.73
DRV-BB-07571,Pool BSD,4.69
DRV-BB-07572,Pool Ciputat,4.63
DRV-BB-07573,Pool Puri,4.86
DRV-BB-07574,Pool Ciputat,4.94
DRV-BB-07575,Pool Kelapa Gading,4.71
DRV-BB-07576,Pool BSD,4.72
DRV-BB-07577,Pool Halim,4.62
DRV-BB-07578,Pool Kelapa Gading,4.76
DRV-BB-07579,Pool Puri,4.65
DRV-BB-07580,Pool Halim,4.99
DRV-BB-07581,Pool BSD,4.86
DRV-BB-07582,Pool Ciputat,4.65
DRV-BB-07583,Pool Kramat Jati,4.68
DRV-BB-07584,Pool Halim,4.7
DRV-BB-07585,Pool Mampang,4.83
DRV-BB-07586,Pool BSD,4.9
DRV-BB-07587,Pool BSD,4.81
DRV-BB-07588,Pool Kelapa Gading,4.77
DRV-BB-07589,Pool Ciputat,4.74
DRV-BB-07590,Pool Halim,4.9
DRV-BB-07591,Pool Ciputat,4.8
DRV-BB-07592,Pool Puri,4.99
DRV-BB-07593,Pool Mampang,4.65
DRV-BB-07594,Pool Halim,4.69
DRV-BB-07595,Pool BSD,4.9
DRV-BB-07596,Pool Kramat Jati,4.74
DRV-BB-07597,Pool Puri,4.89
DRV-BB-07598,Pool Ciputat,4.65
DRV-BB-07599,Pool Kelapa Gading,4.97
DRV-BB-07600,Pool Puri,4.86
DRV-BB-07601,Pool Mampang,4.75
DRV-BB-07602,Pool Halim,4.76
DRV-BB-07603,Pool Halim,4.96
DRV-BB-07604,Pool Kramat Jati,4.91
DRV-BB-07605,Pool Ciputat,4.67
DRV-BB-07606,Pool BSD,4.71
DRV-BB-07607,Pool Ciputat,5.0
DRV-BB-07608,Pool Ciputat,4.76
DRV-BB-07609,Pool BSD,4.94
DRV-BB-07610,Pool Kelapa Gading,4.95
DRV-BB-07611,Pool Kramat Jati,4.77
DRV-BB-07612,Pool Mampang,4.78
DRV-BB-07613,Pool Halim,4.87
DRV-BB-07614,Pool Ciputat,4.76
DRV-BB-07615,Pool Ciputat,4.99
DRV-BB-07616,Pool Ciputat,4.86
DRV-BB-07617,Pool Kelapa Gading,4.63
DRV-BB-07618,Pool Kelapa Gading,4.87
DRV-BB-07619,Pool Mampang,4.65
DRV-BB-07620,Pool Kramat Jati,4.92
DRV-BB-07621,Pool Mampang,4.94
DRV-BB-07622,Pool BSD,4.97
DRV-BB-07623,Pool Puri,4.87
DRV-BB-07624,Pool Mampang,4.74
DRV-BB-07625,Pool BSD,4.77
DRV-BB-07626,Pool Puri,4.9
DRV-BB-07627,Pool Puri,4.82
DRV-BB-07628,Pool Mampang,4.97
DRV-BB-07629,Pool Halim,4.96
DRV-BB-07630,Pool BSD,4.84
DRV-BB-07631,Pool Mampang,4.93
DRV-BB-07632,Pool Halim,4.77
DRV-BB-07633,Pool Halim,4.96
DRV-BB-07634,Pool Puri,4.84
DRV-BB-07635,Pool Puri,4.81
DRV-BB-07636,Pool Ciputat,4.77
DRV-BB-07637,Pool Puri,4.94
DRV-BB-07638,Pool Ciputat,4.76
DRV-BB-07639,Pool Halim,4.96
DRV-BB-07640,Pool Puri,4.8
DRV-BB-07641,Pool Puri,4.74
DRV-BB-07642,Pool Puri,4.9
DRV-BB-07643,Pool BSD,4.76
DRV-BB-07644,Pool BSD,4.7
DRV-BB-07645,Pool Halim,4.78
DRV-BB-07646,Pool Mampang,4.97
DRV-BB-07647,Pool Kelapa Gading,4.87
DRV-BB-07648,Pool Puri,4.97
DRV-BB-07649,Pool Kelapa Gading,4.79
DRV-BB-07650,Pool Puri,4.7
DRV-BB-07651,Pool Kelapa Gading,4.94
DRV-BB-07652,Pool Kelapa Gading,4.7
DRV-BB-07653,Pool Mampang,4.78
DRV-BB-07654,Pool Mampang,4.78
DRV-BB-07655,Pool BSD,4.82
DRV-BB-07656,Pool Ciputat,4.67
DRV-BB-07657,Pool Halim,4.6
DRV-BB-07658,Pool Mampang,4.62
DRV-BB-07659,Pool Mampang,4.88
DRV-BB-07660,Pool Ciputat,4.87
DRV-BB-07661,Pool Ciputat,4.83
DRV-BB-07662,Pool Mampang,4.99
DRV-BB-07663,Pool Kramat Jati,4.74
DRV-BB-07664,Pool BSD,4.74
DRV-BB-07665,Pool Halim,4.66
DRV-BB-07666,Pool Halim,4.89
DRV-BB-07667,Pool Mampang,4.92
DRV-BB-07668,Pool Halim,4.83
DRV-BB-07669,Pool Kramat Jati,4.63
DRV-BB-07670,Pool Mampang,4.82
DRV-BB-07671,Pool Halim,4.92
DRV-BB-07672,Pool Kelapa Gading,4.71
DRV-BB-07673,Pool Halim,4.81
DRV-BB-07674,Pool Ciputat,4.86
DRV-BB-07675,Pool Kramat Jati,4.93
DRV-BB-07676,Pool BSD,4.84
DRV-BB-07677,Pool Puri,4.7
DRV-BB-07678,Pool Kramat Jati,4.76
DRV-BB-07679,Pool Kramat Jati,4.9
DRV-BB-07680,Pool BSD,4.92
DRV-BB-07681,Pool Halim,4.94
DRV-BB-07682,Pool Halim,4.85
DRV-BB-07683,Pool Mampang,4.81
DRV-BB-07684,Pool Mampang,4.66
DRV-BB-07685,Pool Halim,4.72
DRV-BB-07686,Pool Puri,4.6
DRV-BB-07687,Pool BSD,4.92
DRV-BB-07688,Pool Puri,4.7
DRV-BB-07689,Pool Halim,4.71
DRV-BB-07690,Pool Halim,4.64
DRV-BB-07691,Pool Kramat Jati,4.82
DRV-BB-07692,Pool BSD,4.98
DRV-BB-07693,Pool Kelapa Gading,4.74
DRV-BB-07694,Pool Puri,4.94
DRV-BB-07695,Pool Ciputat,4.62
DRV-BB-07696,Pool Kelapa Gading,4.91
DRV-BB-07697,Pool Halim,4.85
DRV-BB-07698,Pool BSD,4.62
DRV-BB-07699,Pool BSD,4.68
DRV-BB-07700,Pool Halim,4.67
DRV-BB-07701,Pool Ciputat,4.96
DRV-BB-07702,Pool Ciputat,4.81
DRV-BB-07703,Pool Halim,4.77
DRV-BB-07704,Pool Kramat Jati,4.67
DRV-BB-07705,Pool Puri,4.64
DRV-BB-07706,Pool Ciputat,4.84
DRV-BB-07707,Pool Kramat Jati,4.72
DRV-BB-07708,Pool Halim,4.67
DRV-BB-07709,Pool Halim,4.8
DRV-BB-07710,Pool BSD,4.99
DRV-BB-07711,Pool Kelapa Gading,4.96
DRV-BB-07712,Pool BSD,4.64
DRV-BB-07713,Pool Kelapa Gading,4.68
DRV-BB-07714,Pool Halim,4.62
DRV-BB-07715,Pool Halim,4.74
DRV-BB-07716,Pool Puri,4.88
DRV-BB-07717,Pool Kelapa Gading,4.68
DRV-BB-07718,Pool Puri,4.73
DRV-BB-07719,Pool Kramat Jati,4.9
DRV-BB-07720,Pool Halim,4.86
DRV-BB-07721,Pool Kramat Jati,4.88
DRV-BB-07722,Pool Mampang,4.95
DRV-BB-07723,Pool Puri,4.7
DRV-BB-07724,Pool Puri,4.85
DRV-BB-07725,Pool Ciputat,4.73
DRV-BB-07726,Pool Mampang,4.82
DRV-BB-07727,Pool Puri,4.86
DRV-BB-07728,Pool Ciputat,4.8
DRV-BB-07729,Pool Ciputat,4.74
DRV-BB-07730,Pool BSD,4.94
DRV-BB-07731,Pool Halim,4.87
DRV-BB-07732,Pool Kramat Jati,4.62
DRV-BB-07733,Pool Ciputat,4.67
DRV-BB-07734,Pool Kelapa Gading,4.89
DRV-BB-07735,Pool Puri,4.75
DRV-BB-07736,Pool Ciputat,4.82
DRV-BB-07737,Pool Ciputat,4.62
DRV-BB-07738,Pool Puri,4.97
DRV-BB-07739,Pool Halim,4.8
DRV-BB-07740,Pool Kelapa Gading,4.88
